temperature,Gas1RS/Rmax,Gas2RS/Rmax,Gas3RS/Rmax,Vc
39,99,93,94,5.06
42,99,93,94,5.06
30,99,96,94,5.06
31,99,93,94,5.06
54,99,96,94,5.06
53,99,96,94,5.06
29,99,96,94,5.06
41,99,93,94,5.06
48,99,96,94,5.06
38,99,93,94,5.06
40,99,96,94,5.06
40,97,96,94,5.06
29,99,93,94,5.06
50,99,93,94,5.06
31,99,96,94,5.06
30,97,96,94,5.06
44,99,93,94,5.06
41,99,96,94,5.06
32,99,93,94,5.06
29,99,93,94,5.06
29,99,96,94,5.06
30,99,93,94,5.06
29,99,93,92,5.06
31,99,93,94,5.06
41,99,96,94,5.06
33,99,93,92,5.06
48,99,93,94,5.06
30,99,96,94,5.06
31,99,93,94,5.06
29,99,93,92,5.06
31,99,93,94,5.06
34,99,93,94,5.06
45,97,96,94,5.06
30,99,96,94,5.06
30,99,96,94,5.06
31,99,93,89,5.06
32,99,93,94,5.06
53,99,93,94,5.06
33,100,96,94,5.06
41,99,96,94,5.06
30,99,93,94,5.06
50,99,93,94,5.06
48,99,93,94,5.06
43,100,93,94,5.06
41,99,93,94,5.06
29,99,96,94,5.06
30,99,93,94,5.06
32,99,96,94,5.06
31,99,93,92,5.06
31,99,93,94,5.06
29,99,93,92,5.06
32,100,96,94,5.06
30,99,93,94,5.06
42,99,93,94,5.06
48,99,93,94,5.06
34,99,93,94,5.06
29,99,93,94,5.06
52,99,93,94,5.06
30,100,93,94,5.06
30,97,96,94,5.06
32,100,96,94,5.06
42,99,93,94,5.06
30,100,93,94,5.06
30,99,93,94,5.06
29,100,93,94,5.06
41,100,93,94,5.06
51,100,93,94,5.06
52,100,96,94,5.06
34,99,93,94,5.06
51,100,96,94,5.06
32,100,96,94,5.06
32,99,93,92,5.06
29,100,93,94,5.06
38,99,93,92,5.06
51,100,93,94,5.06
51,100,93,94,5.06
33,100,93,94,5.06
36,100,96,94,5.06
29,99,93,94,5.06
33,100,96,94,5.06
35,100,93,94,5.06
33,100,96,94,5.06
55,100,93,92,5.06
30,100,93,94,5.06
36,100,93,94,5.06
55,100,93,94,5.06
32,100,96,94,5.06
32,100,93,92,5.06
34,100,96,94,5.06
32,100,93,94,5.06
30,100,93,94,5.06
31,100,93,94,5.06
47,99,93,94,5.06
29,100,93,94,5.06
29,99,93,92,5.06
29,100,93,94,5.06
33,100,93,94,5.06
39,100,93,94,5.06
34,100,93,94,5.06
53,100,96,94,5.06
34,99,93,92,5.06
31,100,96,94,5.06
34,99,93,92,5.06
29,100,96,94,5.06
29,100,93,94,5.06
47,100,93,94,5.06
31,100,93,94,5.06
32,100,93,94,5.06
29,100,96,94,5.06
30,99,93,88,5.06
38,100,93,94,5.06
29,99,93,92,5.06
29,100,96,94,5.06
32,99,93,94,5.06
34,100,93,94,5.06
33,99,93,94,5.06
38,100,93,94,5.06
29,100,93,94,5.06
53,100,93,94,5.06
32,100,93,94,5.06
29,100,96,94,5.06
30,100,93,94,5.06
33,100,93,94,5.06
33,100,93,94,5.06
29,100,93,94,5.06
34,100,93,94,5.06
29,100,93,94,5.06
54,100,93,94,5.06
31,100,93,94,5.06
30,100,93,94,5.06
47,100,93,94,5.06
50,100,93,94,5.06
55,100,93,94,5.06
54,100,93,94,5.06
33,100,93,94,5.06
46,99,83,96,5.06
46,100,96,94,5.06
34,99,93,92,5.06
35,100,96,94,5.06
33,100,93,94,5.06
31,100,96,94,5.06
30,99,93,94,5.06
35,100,96,94,5.06
51,99,93,94,5.06
33,100,93,94,5.06
51,99,93,94,5.06
53,100,93,94,5.06
33,100,93,94,5.06
45,100,93,94,5.06
30,100,93,94,5.06
29,99,93,94,5.06
43,100,93,94,5.06
34,100,93,94,5.06
33,99,93,88,5.06
32,100,96,94,5.06
33,99,93,94,5.06
32,100,93,94,5.06
32,100,93,94,5.06
40,99,93,94,5.06
47,100,93,94,5.06
41,99,93,94,5.06
33,100,96,94,5.06
31,99,93,92,5.06
32,100,96,94,5.06
29,99,93,94,5.06
36,100,93,94,5.06
30,100,93,94,5.06
29,99,93,92,5.06
29,100,93,94,5.06
50,99,93,92,5.06
29,100,93,94,5.06
50,99,93,94,5.06
30,100,93,94,5.06
32,100,93,94,5.06
32,99,91,92,5.06
47,100,96,94,5.06
33,99,93,94,5.06
33,100,93,94,5.06
29,99,93,94,5.06
29,99,93,94,5.06
30,99,91,92,5.06
51,100,93,94,5.06
33,99,93,94,5.06
30,100,93,94,5.06
30,97,96,94,5.06
32,100,96,94,5.06
43,99,93,92,5.06
29,100,93,94,5.06
32,99,93,94,5.06
53,100,96,94,5.06
33,99,93,94,5.06
29,100,93,94,5.06
41,99,93,94,5.06
47,100,93,94,5.06
38,99,93,94,5.06
31,100,93,94,5.06
29,100,93,94,5.06
35,100,93,94,5.06
33,99,93,94,5.06
29,100,93,94,5.06
30,100,93,94,5.06
51,100,93,94,5.06
30,100,93,94,5.06
29,100,93,94,5.06
32,100,93,94,5.06
32,100,93,94,5.06
34,99,93,94,5.06
33,100,93,94,5.06
30,99,93,94,5.06
30,100,93,94,5.06
36,99,93,88,5.06
29,100,96,94,5.06
32,100,93,94,5.06
38,99,93,92,5.06
30,100,93,94,5.06
42,99,93,94,5.06
39,100,96,94,5.06
30,99,93,92,5.06
35,100,93,94,5.06
44,100,93,94,5.06
29,100,93,94,5.06
53,99,93,94,5.06
33,100,93,94,5.06
33,100,93,94,5.06
30,100,93,94,5.06
32,99,93,94,5.06
49,100,93,94,5.06
29,100,93,94,5.06
29,100,96,94,5.06
29,99,93,94,5.06
36,100,93,94,5.06
35,99,93,94,5.06
46,100,96,94,5.06
30,100,93,92,5.06
39,100,93,94,5.06
32,100,96,94,5.06
31,99,93,94,5.06
33,99,93,94,5.06
51,100,93,94,5.06
32,100,93,94,5.06
53,99,93,94,5.06
29,100,93,94,5.06
33,100,93,94,5.06
37,97,93,94,5.06
48,99,93,94,5.06
52,100,93,94,5.06
49,100,93,94,5.06
32,99,93,92,5.06
41,99,93,94,5.06
34,100,93,94,5.06
31,100,96,94,5.06
31,99,93,94,5.06
31,99,93,92,5.06
29,100,93,94,5.06
29,100,93,94,5.06
33,99,93,94,5.06
43,99,93,88,5.06
37,99,93,94,5.06
29,100,93,94,5.06
43,99,93,94,5.06
30,99,93,94,5.06
31,100,93,94,5.06
31,99,93,94,5.06
29,100,96,94,5.06
50,100,93,94,5.06
30,99,93,92,5.06
32,100,93,94,5.06
29,100,93,94,5.06
32,99,93,92,5.06
29,100,93,94,5.06
29,100,96,94,5.06
30,97,88,94,5.06
54,99,93,94,5.06
32,100,96,94,5.06
53,100,93,94,5.06
31,97,96,94,5.06
34,100,96,94,5.06
32,100,93,94,5.06
32,99,93,92,5.06
51,100,93,94,5.06
35,99,93,94,5.06
29,99,93,94,5.06
46,100,93,94,5.06
44,99,93,94,5.06
29,99,93,94,5.06
30,100,93,94,5.06
32,99,93,92,5.06
32,99,93,94,5.06
33,100,96,94,5.06
30,99,93,92,5.06
29,99,93,94,5.06
29,99,93,94,5.06
33,100,93,94,5.06
35,99,93,92,5.06
52,100,93,94,5.06
32,100,93,94,5.06
32,100,93,94,5.06
44,100,93,94,5.06
34,99,93,94,5.06
30,99,93,92,5.06
29,100,93,94,5.06
30,100,93,94,5.06
53,100,93,92,5.06
46,100,96,94,5.06
37,100,93,94,5.06
30,99,93,92,5.06
31,100,93,94,5.06
33,99,93,94,5.06
31,99,93,94,5.06
49,100,96,94,5.06
49,99,93,94,5.06
32,99,93,92,5.06
46,99,93,94,5.06
34,99,93,94,5.06
32,99,93,94,5.06
37,100,93,94,5.06
52,100,93,94,5.06
29,99,93,92,5.06
32,99,93,92,5.06
29,99,93,94,5.06
49,100,93,94,5.06
31,99,93,92,5.06
32,99,93,94,5.06
32,99,93,94,5.06
33,99,93,94,5.06
32,99,96,94,5.06
31,99,93,94,5.06
30,99,93,94,5.06
29,100,96,94,5.06
41,99,93,92,5.06
32,99,93,94,5.06
36,100,93,94,5.06
55,99,93,92,5.06
37,99,93,94,5.06
30,99,93,94,5.06
30,99,93,94,5.06
37,100,96,94,5.06
30,99,93,92,5.06
41,99,93,94,5.06
29,99,93,94,5.06
34,99,93,94,5.06
29,100,96,94,5.06
32,97,96,92,5.06
49,99,93,94,5.06
29,99,93,94,5.06
32,99,93,94,5.06
53,99,93,92,5.06
29,100,93,94,5.06
30,99,86,96,5.06
39,99,93,94,5.06
30,99,93,94,5.06
36,99,93,94,5.06
48,99,93,94,5.06
32,99,93,92,5.06
32,99,93,94,5.06
29,99,93,94,5.06
30,99,93,94,5.06
29,99,93,94,5.06
29,99,93,92,5.06
32,99,93,94,5.06
31,99,93,94,5.06
29,99,93,92,5.06
34,99,93,94,5.06
50,99,93,94,5.06
33,99,93,94,5.06
29,99,93,94,5.06
30,99,93,88,5.06
35,99,93,94,5.06
33,99,93,94,5.06
30,97,91,94,5.06
30,99,93,94,5.06
37,99,93,94,5.06
33,99,93,92,5.06
29,99,93,94,5.06
35,99,93,94,5.06
31,99,93,94,5.06
31,99,93,92,5.06
48,99,93,94,5.06
29,99,93,92,5.06
53,99,93,94,5.06
32,99,96,94,5.06
34,99,93,92,5.06
30,99,93,94,5.06
48,98,91,88,5.06
30,99,93,94,5.06
45,99,93,92,5.06
43,99,93,94,5.06
51,99,93,94,5.06
29,99,93,94,5.06
43,99,93,94,5.06
31,99,93,92,5.06
54,99,93,94,5.06
29,99,93,92,5.06
31,99,93,94,5.06
43,98,93,92,5.06
30,99,93,94,5.06
48,100,93,92,5.06
29,99,96,94,5.06
29,98,93,92,5.06
32,99,93,94,5.06
33,99,93,92,5.06
29,99,93,94,5.06
38,99,93,94,5.06
32,99,93,92,5.06
29,99,93,94,5.06
32,99,93,94,5.06
30,99,93,94,5.06
32,99,93,92,5.06
30,99,93,94,5.06
41,99,93,94,5.06
32,99,93,94,5.06
30,99,93,94,5.06
50,99,93,92,5.06
47,99,96,94,5.06
39,98,93,92,5.06
30,99,93,94,5.06
29,98,91,88,5.06
54,99,93,94,5.06
32,99,93,92,5.06
31,99,93,94,5.06
30,99,93,94,5.06
37,99,93,94,5.06
42,99,93,94,5.06
34,99,93,92,5.06
30,99,93,94,5.06
33,99,93,94,5.06
53,97,96,94,5.06
35,99,93,94,5.06
31,99,93,94,5.06
32,99,93,92,5.06
30,99,93,94,5.06
31,99,93,94,5.06
31,99,93,94,5.06
30,99,93,92,5.06
32,99,93,94,5.06
33,99,93,92,5.06
29,99,93,94,5.06
36,99,93,94,5.06
35,99,93,92,5.06
42,99,93,94,5.06
29,99,93,94,5.06
33,99,93,94,5.06
37,99,93,94,5.06
30,99,93,92,5.06
55,99,93,94,5.06
44,99,93,92,5.06
29,99,93,94,5.06
37,99,93,94,5.06
35,99,93,92,5.06
32,99,93,94,5.06
52,99,93,94,5.06
30,99,93,94,5.06
40,97,96,92,5.06
36,99,93,94,5.06
37,98,86,94,5.06
30,99,93,94,5.06
29,99,93,94,5.06
29,99,93,94,5.06
29,99,93,92,5.06
30,99,93,94,5.06
46,99,91,92,5.06
33,99,93,94,5.06
31,99,93,94,5.06
34,99,93,92,5.06
41,99,86,94,5.06
29,99,93,94,5.06
29,99,93,94,5.06
54,99,93,92,5.06
31,99,93,94,5.06
31,99,93,94,5.06
30,99,93,94,5.06
37,99,93,92,5.06
31,99,93,94,5.06
35,99,93,94,5.06
34,99,93,92,5.06
34,99,93,94,5.06
41,99,93,94,5.06
42,99,93,92,5.06
30,99,93,94,5.06
29,99,93,94,5.06
53,99,93,94,5.06
52,99,93,92,5.06
29,99,93,94,5.06
38,99,93,94,5.06
49,99,91,92,5.06
29,99,93,94,5.06
29,99,93,94,5.06
30,99,93,92,5.06
31,99,93,94,5.06
33,99,93,92,5.06
33,99,93,94,5.06
29,99,93,94,5.06
54,99,93,92,5.06
50,99,93,94,5.06
29,99,93,94,5.06
33,99,93,92,5.06
36,99,93,92,5.06
33,99,93,94,5.06
40,99,93,94,5.06
48,99,93,92,5.06
51,99,93,94,5.06
31,99,93,92,5.06
29,99,93,92,5.06
29,99,93,94,5.06
39,99,93,94,5.06
35,99,93,92,5.06
55,99,93,94,5.06
29,99,93,94,5.06
39,99,93,92,5.06
29,99,93,92,5.06
35,99,93,94,5.06
33,99,93,94,5.06
43,99,93,92,5.06
32,99,93,94,5.06
32,99,93,94,5.06
32,99,93,94,5.06
36,99,93,94,5.06
30,99,93,94,5.06
29,98,93,92,5.06
31,99,93,94,5.06
30,99,93,94,5.06
30,98,93,92,5.06
52,99,93,94,5.06
32,99,93,94,5.06
36,99,93,92,5.06
31,99,93,92,5.06
45,99,93,94,5.06
32,99,93,92,5.06
29,99,93,94,5.06
42,99,93,94,5.06
29,99,93,92,5.06
42,98,93,92,5.06
51,99,93,94,5.06
34,99,93,94,5.06
29,99,93,92,5.06
30,99,93,94,5.06
29,99,93,94,5.06
34,99,93,94,5.06
34,99,86,94,5.06
33,99,93,92,5.06
31,99,93,94,5.06
29,99,93,94,5.06
32,99,93,94,5.06
44,99,93,92,5.06
38,99,93,94,5.06
30,98,93,92,5.06
37,99,93,94,5.06
34,99,93,94,5.06
53,98,93,92,5.06
39,99,93,94,5.06
33,99,93,94,5.06
48,99,93,92,5.06
30,99,93,92,5.06
53,99,93,94,5.06
50,99,93,92,5.06
33,99,93,92,5.06
52,99,93,94,5.06
29,99,93,92,5.06
34,99,93,94,5.06
45,99,93,94,5.06
31,99,93,92,5.06
43,99,93,94,5.06
29,99,93,92,5.06
30,99,93,94,5.06
33,99,93,94,5.06
29,99,93,92,5.06
54,99,93,94,5.06
40,99,93,94,5.06
33,98,93,88,5.06
37,99,93,94,5.06
36,99,93,94,5.06
29,98,93,92,5.06
46,99,93,94,5.06
29,99,93,92,5.06
31,99,93,94,5.06
30,99,93,92,5.06
31,99,93,94,5.06
30,99,93,94,5.06
31,98,91,92,5.06
29,99,93,94,5.06
41,99,93,92,5.06
54,99,93,94,5.06
32,99,93,94,5.06
29,97,96,92,5.06
54,99,93,94,5.06
38,99,93,92,5.06
30,99,93,94,5.06
29,99,93,94,5.06
40,98,93,92,5.06
32,99,93,94,5.06
30,99,93,92,5.06
33,99,93,94,5.06
35,99,93,94,5.06
31,99,93,92,5.06
41,99,93,94,5.06
34,99,93,92,5.06
48,99,93,92,5.06
54,99,93,94,5.06
37,97,96,92,5.06
50,99,93,94,5.06
29,99,93,92,5.06
30,98,93,92,5.06
30,98,91,92,5.06
31,99,93,94,5.06
29,98,93,92,5.06
32,99,93,94,5.06
50,99,93,94,5.06
29,99,93,92,5.06
32,99,93,94,5.06
38,98,83,94,5.06
29,99,93,94,5.06
32,98,93,92,5.06
37,99,93,94,5.06
33,99,93,92,5.06
29,99,93,94,5.06
38,99,93,94,5.06
30,98,93,92,5.06
29,99,93,94,5.06
48,98,91,92,5.06
33,99,93,94,5.06
45,98,93,88,5.06
50,99,93,94,5.06
44,98,93,92,5.06
33,99,93,94,5.06
48,99,93,92,5.06
33,99,93,92,5.06
39,99,93,92,5.06
37,99,93,94,5.06
29,99,93,92,5.06
31,99,93,94,5.06
45,99,93,94,5.06
50,99,93,92,5.06
32,99,93,94,5.06
46,98,93,92,5.06
46,99,93,94,5.06
33,98,93,92,5.06
31,99,93,94,5.06
29,98,93,92,5.06
29,99,93,94,5.06
31,97,93,92,5.06
50,98,93,88,5.06
39,99,93,94,5.06
34,98,93,92,5.06
38,99,93,94,5.06
34,98,83,94,5.06
46,99,93,94,5.06
36,98,91,92,5.06
54,99,93,94,5.06
32,98,83,94,5.06
34,99,93,94,5.06
45,98,93,92,5.06
29,99,93,94,5.06
36,98,93,92,5.06
53,99,93,94,5.06
33,99,93,92,5.06
51,99,93,94,5.06
32,99,93,94,5.06
30,98,93,92,5.06
33,99,93,92,5.06
46,98,93,92,5.06
45,99,93,94,5.06
34,99,93,92,5.06
50,99,93,92,5.06
51,99,93,94,5.06
48,99,93,92,5.06
30,99,93,94,5.06
50,99,93,92,5.06
33,99,93,94,5.06
35,99,93,94,5.06
39,99,93,94,5.06
37,98,93,88,5.06
30,99,93,94,5.06
55,99,93,92,5.06
29,99,93,94,5.06
32,98,93,92,5.06
32,99,93,94,5.06
32,99,93,94,5.06
29,98,91,92,5.06
33,99,93,94,5.06
53,97,96,92,5.06
33,99,93,94,5.06
29,99,93,94,5.06
29,98,93,92,5.06
45,99,93,94,5.06
30,97,93,94,5.06
30,99,93,94,5.06
38,98,93,92,5.06
33,98,91,92,5.06
36,99,93,94,5.06
33,98,93,92,5.06
31,98,93,92,5.06
52,99,93,94,5.06
29,98,93,92,5.06
32,99,93,94,5.06
30,98,93,92,5.06
51,98,93,94,5.06
38,99,93,94,5.06
41,98,91,92,5.06
39,99,93,94,5.06
53,98,93,92,5.06
30,98,93,92,5.06
29,99,93,94,5.06
30,99,93,92,5.06
30,98,93,92,5.06
30,98,93,94,5.06
33,99,93,94,5.06
30,98,93,92,5.06
34,98,93,92,5.06
40,99,93,94,5.06
30,99,93,94,5.06
30,98,83,94,5.06
29,98,93,92,5.06
32,99,93,94,5.06
29,99,93,92,5.06
43,98,83,94,5.06
55,98,93,94,5.06
41,98,91,92,5.06
49,99,93,94,5.06
33,98,93,92,5.06
41,98,93,92,5.06
44,99,93,94,5.06
33,98,93,92,5.06
39,98,93,92,5.06
33,99,93,94,5.06
31,98,91,92,5.06
38,99,93,94,5.06
54,98,93,92,5.06
31,98,93,92,5.06
46,99,93,94,5.06
30,98,93,92,5.06
29,99,93,94,5.06
33,98,93,92,5.06
30,98,93,92,5.06
38,99,93,94,5.06
44,99,93,92,5.06
29,99,93,94,5.06
52,98,93,88,5.06
44,98,93,94,5.06
29,98,93,92,5.06
29,98,93,94,5.06
29,98,93,92,5.06
39,98,93,94,5.06
30,98,93,92,5.06
34,98,93,92,5.06
32,98,93,92,5.06
29,99,93,94,5.06
55,97,93,94,5.06
41,99,93,94,5.06
29,98,93,92,5.06
29,98,93,94,5.06
45,98,93,92,5.06
38,98,93,92,5.06
31,99,93,94,5.06
30,98,93,92,5.06
39,99,93,94,5.06
31,98,86,94,5.06
31,99,93,94,5.06
30,99,93,92,5.06
35,99,93,94,5.06
37,98,93,92,5.06
51,99,93,94,5.06
30,98,93,92,5.06
38,98,93,92,5.06
44,99,93,94,5.06
41,98,91,92,5.06
30,99,93,94,5.06
30,98,93,92,5.06
33,98,93,92,5.06
31,99,93,94,5.06
33,98,93,92,5.06
49,98,93,94,5.06
31,99,93,94,5.06
33,99,93,94,5.06
41,98,91,92,5.06
29,98,93,94,5.06
35,99,93,94,5.06
50,98,93,88,5.06
39,98,93,92,5.06
34,99,93,94,5.06
31,99,93,92,5.06
34,98,83,94,5.06
52,98,93,94,5.06
30,99,93,94,5.06
30,98,93,88,5.06
46,98,93,92,5.06
29,99,93,94,5.06
32,98,93,92,5.06
30,98,93,92,5.06
54,99,93,94,5.06
29,99,93,94,5.06
31,98,91,92,5.06
31,99,93,94,5.06
30,99,93,94,5.06
32,98,83,94,5.06
51,99,93,94,5.06
29,99,93,94,5.06
33,98,91,92,5.06
31,99,93,94,5.06
33,99,93,94,5.06
36,99,93,92,5.06
33,98,93,94,5.06
32,98,93,94,5.06
32,99,93,94,5.06
29,98,91,88,5.06
29,98,93,92,5.06
52,99,93,94,5.06
36,98,91,92,5.06
32,99,93,94,5.06
49,98,93,92,5.06
33,98,93,92,5.06
29,99,93,94,5.06
29,98,83,94,5.06
30,99,93,94,5.06
33,98,93,92,5.06
53,98,93,92,5.06
30,99,93,94,5.06
30,98,93,92,5.06
29,98,93,92,5.06
37,99,93,94,5.06
35,98,96,92,5.06
30,99,93,94,5.06
29,98,93,92,5.06
39,98,93,92,5.06
33,99,93,94,5.06
33,98,93,92,5.06
30,98,93,94,5.06
48,99,93,94,5.06
32,97,91,94,5.06
54,98,93,94,5.06
40,98,91,92,5.06
38,98,93,94,5.06
38,99,93,94,5.06
31,98,93,92,5.06
33,98,93,94,5.06
41,98,93,92,5.06
53,98,93,92,5.06
29,98,93,94,5.06
31,98,93,92,5.06
40,98,93,92,5.06
33,98,93,94,5.06
30,98,91,92,5.06
33,98,93,94,5.06
31,98,93,94,5.06
31,98,91,92,5.06
40,98,93,94,5.06
35,98,93,92,5.06
38,98,93,92,5.06
39,98,93,94,5.06
50,98,93,92,5.06
37,98,91,92,5.06
32,98,93,94,5.06
30,98,93,92,5.06
30,99,93,92,5.06
39,98,93,94,5.06
30,98,93,94,5.06
30,98,93,92,5.06
30,98,93,92,5.06
48,98,93,94,5.06
30,98,93,92,5.06
29,98,93,94,5.06
34,98,93,92,5.06
39,98,93,92,5.06
34,98,93,92,5.06
30,98,93,94,5.06
30,98,93,92,5.06
34,98,93,92,5.06
41,98,93,94,5.06
31,98,93,94,5.06
30,99,93,92,5.06
47,98,93,92,5.06
29,98,93,94,5.06
30,98,93,92,5.06
41,98,93,92,5.06
31,98,93,94,5.06
32,98,93,92,5.06
29,98,93,92,5.06
29,98,93,94,5.06
48,98,93,92,5.06
50,98,93,92,5.06
33,98,93,94,5.06
46,98,93,92,5.06
33,98,93,92,5.06
33,98,93,92,5.06
31,98,91,92,5.06
33,98,93,94,5.06
29,98,93,92,5.06
40,98,93,92,5.06
29,98,93,92,5.06
44,98,93,92,5.06
29,98,93,92,5.06
30,98,83,94,5.06
32,98,93,94,5.06
30,98,93,92,5.06
51,98,93,92,5.06
41,98,93,92,5.06
36,98,83,92,5.06
34,98,93,92,5.06
30,98,93,92,5.06
38,99,93,94,5.06
33,98,93,92,5.06
30,99,93,92,5.06
53,98,93,92,5.06
47,98,93,92,5.06
29,98,93,92,5.06
29,98,93,92,5.06
53,98,93,92,5.06
34,97,93,92,5.06
29,98,93,94,5.06
33,98,83,92,5.06
54,98,93,94,5.06
30,98,93,92,5.06
48,99,93,92,5.06
51,98,93,92,5.06
39,98,93,92,5.06
30,98,93,92,5.06
52,98,93,92,5.06
37,98,93,92,5.06
31,98,93,92,5.06
35,98,93,92,5.06
55,98,93,92,5.06
49,98,93,92,5.06
32,98,93,92,5.06
36,98,93,94,5.06
52,98,93,92,5.06
32,98,93,92,5.06
33,98,93,92,5.06
54,98,91,92,5.06
29,98,93,92,5.06
30,99,93,94,5.06
50,98,93,92,5.06
45,98,93,92,5.06
38,98,93,92,5.06
52,98,93,92,5.06
30,98,91,92,5.06
51,98,93,92,5.06
32,98,93,94,5.06
50,98,93,92,5.06
33,98,93,92,5.06
30,98,93,92,5.06
30,98,93,92,5.06
39,98,93,92,5.06
52,98,93,92,5.06
47,98,93,92,5.06
29,98,93,92,5.06
29,98,93,92,5.06
32,98,83,92,5.06
33,98,93,92,5.06
29,98,93,92,5.06
52,98,93,92,5.06
41,98,93,94,5.06
29,98,91,88,5.06
51,98,93,92,5.06
55,98,93,92,5.06
51,98,93,92,5.06
29,98,93,92,5.06
29,97,93,94,5.06
37,98,93,92,5.06
33,98,93,92,5.06
34,98,93,92,5.06
32,98,93,92,5.06
31,98,93,92,5.06
30,98,93,92,5.06
30,98,93,92,5.06
30,98,93,92,5.06
54,98,93,92,5.06
32,98,93,92,5.06
31,98,93,92,5.06
29,98,93,92,5.06
30,98,93,92,5.06
29,98,93,92,5.06
41,98,93,92,5.06
35,98,93,92,5.06
46,98,93,92,5.06
54,98,93,92,5.06
38,98,93,92,5.06
42,98,93,92,5.06
41,98,93,92,5.06
36,98,93,92,5.06
50,99,93,92,5.06
34,98,93,92,5.06
30,98,91,92,5.06
29,98,93,92,5.06
30,98,93,92,5.06
48,98,93,92,5.06
49,98,93,92,5.06
53,98,93,92,5.06
30,98,93,92,5.06
37,98,93,92,5.06
30,98,93,92,5.06
29,98,91,92,5.06
32,98,93,92,5.06
29,98,93,92,5.06
46,98,93,92,5.06
34,98,93,92,5.06
30,98,91,92,5.06
33,98,93,92,5.06
38,98,93,92,5.06
31,98,93,92,5.06
36,98,93,92,5.06
34,99,93,92,5.06
45,98,91,92,5.06
32,98,93,92,5.06
34,98,93,92,5.06
30,98,93,92,5.06
29,98,93,92,5.06
47,98,93,92,5.06
32,98,93,92,5.06
31,98,91,92,5.06
31,98,93,92,5.06
39,98,93,92,5.06
34,98,93,92,5.06
38,98,93,92,5.06
29,98,93,92,5.06
31,98,93,92,5.06
37,98,83,94,5.06
36,98,93,92,5.06
29,98,93,92,5.06
36,98,93,92,5.06
30,98,93,92,5.06
33,98,93,88,5.06
52,98,93,92,5.06
32,98,93,92,5.06
44,98,93,92,5.06
46,98,93,92,5.06
32,98,91,92,5.06
34,98,93,92,5.06
50,98,83,92,5.06
35,98,93,92,5.06
32,98,93,92,5.06
44,98,93,92,5.06
29,98,93,92,5.06
29,98,93,92,5.06
30,98,93,92,5.06
32,98,93,92,5.06
53,98,93,92,5.06
30,98,93,92,5.06
43,98,93,92,5.06
32,98,93,92,5.06
30,98,93,92,5.06
38,98,93,92,5.06
32,98,93,92,5.06
29,98,93,92,5.06
53,98,93,92,5.06
35,98,93,92,5.06
32,98,93,88,5.06
31,98,93,92,5.06
41,98,93,92,5.06
45,98,93,92,5.06
29,98,93,92,5.06
29,98,93,92,5.06
35,98,93,92,5.06
44,98,93,92,5.06
29,98,93,92,5.06
33,98,91,92,5.06
48,98,93,92,5.06
37,98,91,88,5.06
38,98,93,92,5.06
29,98,93,92,5.06
36,98,91,91,5.06
29,98,93,92,5.06
29,97,96,92,5.06
29,98,93,92,5.06
51,98,93,92,5.06
34,98,93,92,5.06
30,98,93,92,5.06
34,98,93,92,5.06
54,98,93,92,5.06
55,98,93,92,5.06
29,98,93,92,5.06
48,98,83,94,5.06
31,98,93,92,5.06
32,98,93,92,5.06
32,98,93,92,5.06
32,98,93,92,5.06
35,98,93,92,5.06
33,98,93,92,5.06
32,98,93,92,5.06
29,98,93,92,5.06
33,98,93,92,5.06
48,98,93,92,5.06
34,98,93,92,5.06
39,98,93,92,5.06
44,98,93,92,5.06
40,98,93,92,5.06
37,98,93,92,5.06
30,98,93,92,5.06
29,98,93,92,5.06
48,99,93,92,5.06
29,98,93,92,5.06
30,98,83,94,5.06
39,98,93,92,5.06
36,98,93,92,5.06
42,98,93,92,5.06
30,98,93,92,5.06
32,98,91,92,5.06
30,98,93,92,5.06
41,98,91,92,5.06
29,98,93,92,5.06
29,98,93,92,5.06
32,98,93,92,5.06
31,98,93,92,5.06
29,98,93,92,5.06
39,98,93,92,5.06
29,98,93,92,5.06
29,98,93,92,5.06
32,98,93,92,5.06
36,98,83,94,5.06
40,98,93,92,5.06
33,98,91,91,5.06
53,98,93,92,5.06
45,98,83,92,5.06
29,98,93,92,5.06
38,98,91,91,5.06
39,98,93,92,5.06
54,98,93,92,5.06
40,98,91,92,5.06
32,98,93,92,5.06
38,98,93,92,5.06
33,98,93,92,5.06
34,98,93,92,5.06
51,98,93,92,5.06
45,98,93,92,5.06
32,99,93,92,5.06
50,98,93,92,5.06
32,98,93,92,5.06
29,98,93,92,5.06
30,98,93,92,5.06
29,98,93,92,5.06
33,98,93,92,5.06
29,98,93,92,5.06
32,98,93,92,5.06
38,98,93,92,5.06
44,96,96,92,5.06
29,98,93,92,5.06
29,96,96,92,5.06
38,98,93,92,5.06
44,98,93,92,5.06
29,98,93,92,5.06
53,98,93,92,5.06
52,98,93,92,5.06
45,98,93,92,5.06
44,98,93,92,5.06
30,98,93,92,5.06
42,98,93,92,5.06
34,98,93,92,5.06
33,98,93,92,5.06
37,98,93,92,5.06
32,98,93,92,5.06
53,98,91,91,5.06
41,98,93,92,5.06
48,98,93,92,5.06
43,98,91,92,5.06
30,98,93,92,5.06
32,98,93,92,5.06
46,97,93,92,5.06
32,98,93,92,5.06
33,98,93,92,5.06
32,98,91,92,5.06
50,98,93,92,5.06
33,98,93,92,5.06
34,97,91,88,5.06
29,98,93,92,5.06
32,98,93,92,5.06
